번호,사업자명,대표,업종,지역,유효기간 만료일
16459,"주식회사 에이치케이 (HK Co., Ltd.)",장해각,정보통신,서울특별시,2018-09-11
16460,주식회사 엑센,이태행,건설,경기 안산시,2018-05-18
16461,주식회사 엔에코,김재우,전기전자,인천 서구,2018-09-11
16462,주식회사 엠티씨,조정권,기계금속,경기 군포시,2018-12-13
16463,주식회사 엠티지,김동석,정보통신,충남 금산군,2018-09-11
16464,주식회사 오토엔,이권재,기계금속,경남 창원시,2018-12-25
16465,주식회사 월드비씨,송안호,전기전자,경기 안산시,2018-10-10
16466,주식회사 유시스,박원배,S/W,대구 북구,2018-07-09
16467,주식회사 이우티이씨,김평,기타,경기 용인시,2018-12-25
16468,주식회사 이포어,심홍섭,섬유,경기 남양주시,2018-06-22
16469,주식회사 일,장광순,기타,경기 광주시,2018-08-09
16470,주식회사 전영,이을규,화학,전북 군산시,2018-03-19
16471,주식회사 제일화성,양준모,기타,경기 포천시,2018-05-09
16472,주식회사 제펠,황창원,전기전자,경기 군포시,2018-07-09
16473,주식회사 캔시스템,장윤환,전기전자,경기 성남시,2019-05-22
16474,주식회사 케이원전자,강승구,전기전자,충남 천안시,2018-10-26
16475,주식회사 코미팜,문성철,바이오,경기 시흥시,2018-10-26
16476,주식회사 코웰,성창원,기타,경남 양산시,2018-12-25
16477,주식회사 크레아군산,채창원,기타,전북 군산시,2018-02-23
16478,주식회사 크리오스,김대성,기계금속,부산 강서구,2018-08-24
16479,주식회사 태양기전,박석배,전기전자,부산 강서구,2018-02-23
16480,주식회사 티에스피,"오인훈,신성민",기계금속,울산 남구,2018-05-23
16481,주식회사 팜스웰바이오,"추연우, 장영진",바이오,서울 금천구,2018-11-09
16482,주식회사 프로템,황중국,기계금속,경북 구미시,2018-10-26
16483,주식회사 한국바이톤,허영배,기타,부산 사상구,2018-10-26
16484,주식회사 한국자동화기술,서민원,기타,서울 금천구,2018-12-25
16485,주식회사 한랩,류희근,바이오,충북 청주시,2018-05-23
16486,주식회사 핸디소프트,이진수,S/W,경기 성남시,2018-12-23
16487,주식회사 혁 진,김영문,기계금속,경기 군포시,2018-12-29
16488,주식회사고려필터,박병근,기계금속,부산광역시,2018-12-13
16489,주식회사대화감속기,최해석,기계금속,인천 남동구,2018-05-23
16490,주식회사루프,김선욱,전기전자,경기 안양시,2018-04-24
16491,주식회사마이크로디지탈,김경남,바이오,경기 성남시,2018-12-28
16492,주식회사상진,박종서,화학,충남 아산시,2018-08-09
16493,주식회사세화,장홍식,기계금속,경북 고령군,2018-12-13
16494,주식회사에스에이치테크,심황용,기계금속,대전 대덕구,2018-10-26
16495,주식회사에이치티,최정수,바이오,경기 용인시,2018-07-12
16496,주식회사영광씨엠씨,정대헌,기계금속,경북 고령군,2018-07-09
16497,주식회사은성테크닉스,권태영,기타,충남 당진시,2018-03-24
16498,주식회사케이씨모바일,정재욱,정보통신,서울 구로구,2018-10-26
16499,주식회사태진,김선유,기계금속,경기 양주시,2018-03-07
16500,주영엔지니어링,이옥철,기계금속,경기 안산시,2018-07-09
16501,중앙통신(주),한의동,건설,대전 유성구,2018-12-13
16502,중앙폴리텍,이봉규,화학,경남 양산시,2018-07-09
16503,지리산한지(유),김동훈,기타,전북 남원시,2018-11-14
16504,지상뉴매틱(주),지상근,기계금속,경북 구미시,2018-12-13
16505,지에스하이텍,권순만,기계금속,충북 청주시,2018-11-14
16506,지에코에너지(주),지차용,환경,경기 양평군,2018-07-27
16507,지엘팜텍(주),왕훈식,서비스,경기 성남시,2018-11-29
16508,지피케이(주),이문재,기타,부산 강서구,2018-12-10
16509,지하정보기술(주),김창동,건설,경기 의왕시,2018-06-08
16510,진광(주),김현범,화학,부산 강서구,2018-11-27
16511,진성냉기산업(주),인문진,기계금속,경기 평택시,2018-09-11
16512,진성정밀,황종원,기계금속,경남 진주시,2018-04-15
16513,진양공업주식회사,한영호,전기전자,경기 안성시,2018-06-28
16514,진영전기(주),김두영,전기전자,경남 창원시,2019-01-05
16515,진영티비엑스(주),김준섭,기계금속,경남 창원시,2018-06-22
16516,창림모아츠(주),박성권,기계금속,경기도,2018-07-09
16517,창명제어기술(주),이천석,전기전자,충북 청주시,2018-09-25
16518,창신정보통신(주),강태헌,정보통신,대전 서구,2018-11-29
16519,창원금속공업(주),이종선,기계금속,전북 군산시,2018-06-22
16520,창원정공주식회사,하재붕,기계금속,경남 김해시,2018-06-23
16521,창진테이프,김진외,화학,경북 김천시,2018-12-13
16522,천세산업(주),이충구,기계금속,경기 안산시,2018-10-04
16523,천열에너지(주),김두년,기계금속,경기 남양주시,2018-11-27
16524,첨단기공(주),공준식,기계금속,경북 울진군,2018-12-25
16525,청산화학 주식회사,안준식,화학,충북 옥천군,2018-01-19
16526,청송전기(주),김민중,전기전자,경기 시흥시,2018-10-10
16527,청진산전(주),김인호,전기전자,경기도,2018-10-26
16528,충청환경산업(주),우재숙,기타,세종특별자치시,2018-08-09
16529,카바스(주),정종교,전기전자,경남 창원시,2018-09-11
16530,칼릭스전자화학(주),황영규,전기전자,전북 익산시,2018-07-09
16531,케이.유.티(주),이용재,기계금속,경남 진주시,2018-12-25
16532,케이디지전자(주),류병수,기계금속,경북 칠곡군,2018-07-09
16533,케이시시정공(주),박덕규,기계금속,서울 구로구,2018-06-08
16534,케이씨씨전자(주),박수한,전기전자,부산 사상구,2018-06-25
16535,케이에스아이(주),김경숙,정보통신,경기 안양시,2018-09-25
16536,케이엠씨(주),정창무,기계금속,경기 여주시,2018-06-22
16537,케이유피피(주),"오근성,최원석",화학,충남 천안시,2018-08-24
16538,켐맥스(주),김기승,화학,경기 시흥시,2018-09-25
16539,코아정보기술(주),심재용,서비스,경남 창원시,2019-01-28
16540,코텍엔지니어링(주),김금파,건설,경기 안양시,2018-11-27
16541,쿠도커뮤니케이션(주),박기훈,정보통신,서울 서초구,2018-07-09
16542,쿨랜스코리아 주식회사,천기완,전기전자,경기 안양시,2018-11-14
16543,타임스페이스시스템(주),홍성용,S/W,서울 금천구,2018-12-28
16544,탑테크(주),최종길,기계금속,경북 포항시,2018-12-25
16545,태광산업사,이병길,기계금속,부산 강서구,2018-06-22
16546,태광정밀(주),손영태,기타,경북 경주시,2018-10-10
16547,태림농산,"김심선, 윤종국",식품,경남 김해시,2018-03-19
16548,태림산업(주),오승한,기계금속,경남 창원시,2018-09-11
16549,태양3C(주),황창순,전기전자,강원 홍천군,2018-04-09
16550,태원정공,김태홍,기계금속,부산 강서구,2018-08-11
16551,택트,오성국,기계금속,경기 시흥시,2018-12-28
16552,텔레필드,박노택,정보통신,경기 성남시,2018-08-09
16553,토탈엔지니어링주식회사,성해진,기계금속,경남 김해시,2018-11-27
16554,파미셀 주식회사,김현수,바이오,서울 강남구,2018-09-11
16555,파워렉스주식회사,곽승철,전기전자,경기 광명시,2018-06-28
16556,파워캅,탁원기,전기전자,경기 부천시,2018-08-09
16557,팜파스(주),진용출,전기전자,광주 북구,2018-09-11
16558,펜타시큐리티시스템(주),이석우,S/W,서울 영등포구,2018-07-15
16559,푸른나래(주),김미행,건설,경기 김포시,2018-12-13
16560,풍림유화공업(주),문춘기,화학,경기 안산시,2018-11-14
16561,풍원정공,심창섭,기계금속,경기 화성시,2018-12-13
16562,프랜토피아식물조직배양연구소,서은정,기타,경남 진주시,2018-12-28
16563,프리시스(주),서진천,기타,경기 수원시,2019-02-01
16564,프린스 일렉트로닉스,한창준,전기전자,경기 용인시,2018-11-23
16565,프린텍(주),"강원구,강민구",기타,대구 달서구,2018-12-28
16566,플루오르테크(주),장문수,기계금속,경북 구미시,2018-12-13
16567,피앤디 코스켐,손병철,화학,대구 달성군,2018-12-25
16568,피티케이(주),박기범,기계금속,경기 화성시,2018-06-22
16569,필아이티(주),신동명,서비스,경기 안양시,2018-06-22
16570,필텍코리아(주),서석배,전기전자,경기 김포시,2018-11-29
16571,하남철강(주),김연호,기계금속,광주 광산구,2018-11-14
16572,하이메트(주),곽영종이세형,기계금속,경기 김포시,2018-06-22
16573,하이웨이브(주),이해운,정보통신,경기 용인시,2018-01-19
16574,한국공조엔지니어링(주),"김현효, 이명호",기계금속,경기 평택시,2018-11-14
16575,한국금융공학컨설팅(주),손근상,S/W,서울 구로구,2018-04-24
16576,한국기계,백성기,기계금속,대구 북구,2018-12-28
16577,한국도키멕주식회사,조홍래,기타,서울 영등포구,2018-10-10
16578,한국마이크로닉주식회사,김기형,전기전자,서울 강남구,2018-06-22
16579,한국벤자민무어페인트(주),이명식,기타,서울 강남구,2018-12-02
16580,한국벤토나이트(주),신동현,건설,충남 예산군,2018-09-25
16581,한국브라스트(주),이현호,기계금속,경기 시흥시,2018-09-11
16582,한국소프트스페이스(주),최종필,정보통신,서울 구로구,2018-10-26
16583,한국스테비아(주),임병훈,바이오,전북 정읍시,2018-04-24
16584,한국씨티에스주식회사,임동욱,기계금속,전북 전주시,2018-04-09
16585,한국유지관리(주),최준성,정보통신,서울 구로구,2018-03-19
16586,한국인스팜(주),견만종,화학,전남 화순군,2018-12-22
16587,한국인식산업(주),이명성,정보통신,서울 구로구,2018-12-28
16588,한국인포비즈(주),김형욱,S/W,서울 강남구,2018-12-30
16589,한국정밀(주),손출배,기계금속,경남 김해시,2018-12-28
16590,한국진공(주),이인우,기계금속,대구 달성군,2018-07-09
16591,한국케이지(주),이경철,기타,경북 경주시,2018-12-25
16592,한국켐텍,김영수,화학,경남 김해시,2018-12-13
16593,한국코로나(주),최재용,기계금속,경기 시흥시,2018-11-27
16594,한국통신인터넷기술(주),이민수,정보통신,서울 강남구,2018-06-03
16595,한국파낙스제조(주),손정훈,식품,충남 금산군,2018-12-06
16596,한국피아이엠(주),송준호,전기전자,경북 경산시,2018-06-22
16597,한국학술정보(주),채종준,S/W,경기 파주시,2018-11-27
16598,한국환경기계(주),김경환,환경,부산 강서구,2018-11-27
16599,한국IMC(주),이이부치마사토시,기타,광주 광산구,2018-07-09
16600,한도에스티(주),신상용,기계금속,대구 달서구,2018-12-25
16601,한독기계(주),박춘욱,기계금속,경남 진주시,2018-12-28
16602,한림오스람임플란트(주),정좌락,바이오,경기 시흥시,2018-11-14
16603,한맥기연(주),양정식,기계금속,울산 북구,2018-12-25
16604,한성실업(주),김익중,기계금속,서울 동대문구,2018-07-09
16605,한성웰텍(주),서정도,기계금속,부산 사상구,2018-07-09
16606,한세이프(주),김광현,환경,충북 청주시,2018-12-25
16607,한신기업(주),이규형,기타,충북 영동군,2018-11-14
16608,한양전공(주),양규현,전기전자,경기 파주시,2018-06-08
16609,한양정보기술(주),김상호,S/W,대구 동구,2018-01-19
16610,한양철강(주),김영준,기타,전북 익산시,2018-10-26
16611,한울산업(주),김병재,기계금속,경북 칠곡군,2018-12-13
16612,한일건재공업(주),박규탁,기타,경북 칠곡군,2018-06-22
16613,한일뉴즈(주),김인신,기타,경북 포항시,2018-09-11
16614,한일치과산업(주),임양래,바이오,경기 파주시,2018-10-26
16615,한텍,이진국,기타,경남 김해시,2018-11-27
16616,한호산업(주),강동한,기계금속,경북 경주시,2018-10-10
16617,한호전자,김성호,전기전자,인천 남동구,2018-12-25
16618,합자회사 거광산업,김태흥,건설,충북 진천군,2018-05-23
16619,해동산업,이보현,기계금속,부산 사상구,2018-11-15
16620,해양기계(주),김종원,기계금속,인천 남동구,2018-12-28
16621,헥스파워시스템(주),"김상성,김경선",전기전자,서울 구로구,2018-12-13
16622,현대기계산업 주식회사,김진위,기계금속,경기 안산시,2019-01-10
16623,현대정밀산업(주),박만수,기계금속,서울 동대문구,2018-06-08
16624,현대코퍼레이션(주),강종구,기타,대구 달서구,2018-11-14
16625,현대특수사료(주),김근수,바이오,강원 강릉시,2018-10-10
16626,현메딕스,서현배,전기전자,강원 원주시,2018-11-27
16627,현항공산업(주),허범,기계금속,부산 강서구,2018-12-25
16628,혜성산업(주),김진철,기타,인천 남동구,2018-06-08
16629,화남식품산업,오승훈,식품,경기 김포시,2018-12-13
16630,화영상사,손화현,기타,경남 김해시,2018-12-13
16631,화인폴리머(주),권기욱,화학,경기 화성시,2018-01-19
16632,화진기업(주),임종석,전기전자,부산 강서구,2018-09-11
16633,효림산업(주),한무경,기계금속,경북 경산시,2018-11-12
16634,효창산업,이창호,화학,충남 서산시,2018-11-27
16635,후지라이테크(주),김민철,전기전자,충북 증평군,2018-05-27
16636,훼스토원(주),민경성,전기전자,서울 금천구,2018-09-02
16637,흥국공업(주),서원석,기계금속,경기 안산시,2018-07-09
16638,DMSR,박동철,기타,경남 양산시,2018-06-08
16639,GGM,이영식,전기전자,경기 부천시,2018-07-23
16640,INNO TECH(이노텍),강태선,전기전자,경기 부천시,2018-11-27
16641,SWTA TECH,김귀남,기계금속,경남 김해시,2018-04-09
16642,(유)포엠테크,이해정,전기전자,경남 김해시,2017-08-03
16643,(유)한스,이근호,기타,전북 김제시,2017-12-26
16644,(유한)남해환경,조명희,환경,전남 무안군,2017-07-11
